Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
9154,1.0,1.0,1.0,1.0,1.0
9171,1.0,1.0,1.0,1.0,1.0
9175,1.0,1.0,1.0,1.0,1.0
9183,1.0,1.0,1.0,1.0,1.0
9184,1.0,1.0,1.0,1.0,1.0
9186,1.0,1.0,1.0,1.0,1.0
9192,1.0,1.0,1.0,1.0,1.0
9195,1.0,1.0,1.0,1.0,1.0
9198,1.0,1.0,1.0,1.0,1.0
9201,1.0,1.0,1.0,1.0,1.0
9207,1.0,1.0,1.0,1.0,1.0
9208,1.0,1.0,1.0,1.0,1.0
9209,1.0,1.0,1.0,1.0,1.0
9215,1.0,1.0,1.0,1.0,1.0
9218,1.0,1.0,1.0,1.0,1.0
9221,1.0,1.0,1.0,1.0,1.0
9239,1.0,1.0,1.0,1.0,1.0
9240,1.0,1.0,1.0,1.0,1.0
9247,1.0,1.0,1.0,1.0,1.0
9249,1.0,1.0,1.0,1.0,1.0
9251,1.0,1.0,1.0,1.0,1.0
9257,1.0,1.0,1.0,1.0,1.0
9265,1.0,1.0,1.0,1.0,1.0
9267,1.0,1.0,1.0,1.0,1.0
9285,1.0,1.0,1.0,1.0,1.0
9291,1.0,1.0,1.0,1.0,1.0
9292,1.0,1.0,1.0,1.0,1.0
9293,1.0,1.0,1.0,1.0,1.0
9300,1.0,1.0,1.0,1.0,1.0
9304,1.0,1.0,1.0,1.0,1.0
9305,1.0,1.0,1.0,1.0,1.0
9309,1.0,1.0,1.0,1.0,1.0
9310,1.0,1.0,1.0,1.0,1.0
9316,1.0,1.0,1.0,1.0,1.0
9319,1.0,1.0,1.0,1.0,1.0
9321,1.0,1.0,1.0,1.0,1.0
9323,1.0,1.0,1.0,1.0,1.0
9324,1.0,1.0,1.0,1.0,1.0
9327,1.0,1.0,1.0,1.0,1.0
9329,1.0,1.0,1.0,1.0,1.0
9331,1.0,1.0,1.0,1.0,1.0
9338,1.0,1.0,1.0,1.0,1.0
9348,1.0,1.0,1.0,1.0,1.0
9350,1.0,1.0,1.0,1.0,1.0
9365,1.0,1.0,1.0,1.0,1.0
9380,1.0,1.0,1.0,1.0,1.0
9382,1.0,1.0,1.0,1.0,1.0
9386,1.0,1.0,1.0,1.0,1.0
9399,1.0,1.0,1.0,1.0,1.0
9410,1.0,1.0,1.0,1.0,1.0
9417,1.0,1.0,1.0,1.0,1.0
9423,1.0,1.0,1.0,1.0,1.0
9433,1.0,1.0,1.0,1.0,1.0
9434,1.0,1.0,1.0,1.0,1.0
9439,1.0,1.0,1.0,1.0,1.0
9445,1.0,1.0,1.0,1.0,1.0
9451,1.0,1.0,1.0,1.0,1.0
9462,1.0,1.0,1.0,1.0,1.0
9463,1.0,1.0,1.0,1.0,1.0
9467,1.0,1.0,1.0,1.0,1.0
9469,1.0,1.0,1.0,1.0,1.0
9470,1.0,1.0,1.0,1.0,1.0
9488,1.0,1.0,1.0,1.0,1.0
9504,1.0,1.0,1.0,1.0,1.0
9506,1.0,1.0,1.0,1.0,1.0
9521,1.0,1.0,1.0,1.0,1.0
9522,1.0,1.0,1.0,1.0,1.0
9528,1.0,1.0,1.0,1.0,1.0
9529,1.0,1.0,1.0,1.0,1.0
9531,1.0,1.0,1.0,1.0,1.0
9533,1.0,1.0,1.0,1.0,1.0
9534,1.0,1.0,1.0,1.0,1.0
9535,1.0,1.0,1.0,1.0,1.0
9545,1.0,1.0,1.0,1.0,1.0
9547,1.0,1.0,1.0,1.0,1.0
9550,1.0,1.0,1.0,1.0,1.0
9563,1.0,1.0,1.0,1.0,1.0
9572,1.0,1.0,1.0,1.0,1.0
9579,1.0,1.0,1.0,1.0,1.0
9586,1.0,1.0,1.0,1.0,1.0
9590,1.0,1.0,1.0,1.0,1.0
9594,1.0,1.0,1.0,1.0,1.0
9597,1.0,1.0,1.0,1.0,1.0
9612,1.0,1.0,1.0,1.0,1.0
9619,1.0,1.0,1.0,1.0,1.0
9622,1.0,1.0,1.0,1.0,1.0
9636,1.0,1.0,1.0,1.0,1.0
9643,1.0,1.0,1.0,1.0,1.0
9645,1.0,1.0,1.0,1.0,1.0
9648,1.0,1.0,1.0,1.0,1.0
9650,1.0,1.0,1.0,1.0,1.0
9667,1.0,1.0,1.0,1.0,1.0
9695,1.0,1.0,1.0,1.0,1.0
9697,1.0,1.0,1.0,1.0,1.0
9710,1.0,1.0,1.0,1.0,1.0
9711,1.0,1.0,1.0,1.0,1.0
9714,1.0,1.0,1.0,1.0,1.0
9723,1.0,1.0,1.0,1.0,1.0
9728,1.0,1.0,1.0,1.0,1.0
9730,1.0,1.0,1.0,1.0,1.0
9734,1.0,1.0,1.0,1.0,1.0
9744,1.0,1.0,1.0,1.0,1.0
9747,1.0,1.0,1.0,1.0,1.0
9752,1.0,1.0,1.0,1.0,1.0
9753,1.0,1.0,1.0,1.0,1.0
9758,1.0,1.0,1.0,1.0,1.0
9765,1.0,1.0,1.0,1.0,1.0
9769,1.0,1.0,1.0,1.0,1.0
9781,1.0,1.0,1.0,1.0,1.0
9787,1.0,1.0,1.0,1.0,1.0
9788,1.0,1.0,1.0,1.0,1.0
9789,1.0,1.0,1.0,1.0,1.0
9792,1.0,1.0,1.0,1.0,1.0
9794,1.0,1.0,1.0,1.0,1.0
9795,1.0,1.0,1.0,1.0,1.0
9796,1.0,1.0,1.0,1.0,1.0
9803,1.0,1.0,1.0,1.0,1.0
9817,1.0,1.0,1.0,1.0,1.0
9824,1.0,1.0,1.0,1.0,1.0
9825,1.0,1.0,1.0,1.0,1.0
9829,1.0,1.0,1.0,1.0,1.0
9832,1.0,1.0,1.0,1.0,1.0
9833,1.0,1.0,1.0,1.0,1.0
9839,1.0,1.0,1.0,1.0,1.0
9845,1.0,1.0,1.0,1.0,1.0
9846,1.0,1.0,1.0,1.0,1.0
9852,1.0,1.0,1.0,1.0,1.0
9857,1.0,1.0,1.0,1.0,1.0
9878,1.0,1.0,1.0,1.0,1.0
9882,1.0,1.0,1.0,1.0,1.0
9889,1.0,1.0,1.0,1.0,1.0
9893,1.0,1.0,1.0,1.0,1.0
9896,1.0,1.0,1.0,1.0,1.0
9899,1.0,1.0,1.0,1.0,1.0
9900,1.0,1.0,1.0,1.0,1.0
9903,1.0,1.0,1.0,1.0,1.0
9904,1.0,1.0,1.0,1.0,1.0
9907,1.0,1.0,1.0,1.0,1.0
9909,1.0,1.0,1.0,1.0,1.0
9910,1.0,1.0,1.0,1.0,1.0
9916,1.0,1.0,1.0,1.0,1.0
9920,1.0,1.0,1.0,1.0,1.0
9922,1.0,1.0,1.0,1.0,1.0
9926,1.0,1.0,1.0,1.0,1.0
9934,1.0,1.0,1.0,1.0,1.0
9936,1.0,1.0,1.0,1.0,1.0
9937,1.0,1.0,1.0,1.0,1.0
9938,1.0,1.0,1.0,1.0,1.0
9942,1.0,1.0,1.0,1.0,1.0
9944,1.0,1.0,1.0,1.0,1.0
9948,1.0,1.0,1.0,1.0,1.0
9951,1.0,1.0,1.0,1.0,1.0
9956,1.0,1.0,1.0,1.0,1.0
9962,1.0,1.0,1.0,1.0,1.0
9973,1.0,1.0,1.0,1.0,1.0
9981,1.0,1.0,1.0,1.0,1.0
9984,1.0,1.0,1.0,1.0,1.0
9988,1.0,1.0,1.0,1.0,1.0
9998,1.0,1.0,1.0,1.0,1.0
10000,1.0,1.0,1.0,1.0,1.0
10002,1.0,1.0,1.0,1.0,1.0
10007,1.0,1.0,1.0,1.0,1.0
10013,1.0,1.0,1.0,1.0,1.0
10014,1.0,1.0,1.0,1.0,1.0
10017,1.0,1.0,1.0,1.0,1.0
10020,1.0,1.0,1.0,1.0,1.0
10021,1.0,1.0,1.0,1.0,1.0
10022,1.0,1.0,1.0,1.0,1.0
10028,1.0,1.0,1.0,1.0,1.0
10034,1.0,1.0,1.0,1.0,1.0
10042,1.0,1.0,1.0,1.0,1.0
10050,1.0,1.0,1.0,1.0,1.0
10052,1.0,1.0,1.0,1.0,1.0
10056,1.0,1.0,1.0,1.0,1.0
10070,1.0,1.0,1.0,1.0,1.0
10072,1.0,1.0,1.0,1.0,1.0
10078,1.0,1.0,1.0,1.0,1.0
10079,1.0,1.0,1.0,1.0,1.0
10080,1.0,1.0,1.0,1.0,1.0
10095,1.0,1.0,1.0,1.0,1.0
10097,1.0,1.0,1.0,1.0,1.0
10101,1.0,1.0,1.0,1.0,1.0
10105,1.0,1.0,1.0,1.0,1.0
10119,1.0,1.0,1.0,1.0,1.0
10120,1.0,1.0,1.0,1.0,1.0
10123,1.0,1.0,1.0,1.0,1.0
10125,1.0,1.0,1.0,1.0,1.0
10127,1.0,1.0,1.0,1.0,1.0
10128,1.0,1.0,1.0,1.0,1.0
10131,1.0,1.0,1.0,1.0,1.0
10140,1.0,1.0,1.0,1.0,1.0
10143,1.0,1.0,1.0,1.0,1.0
10149,1.0,1.0,1.0,1.0,1.0
10153,1.0,1.0,1.0,1.0,1.0
10157,1.0,1.0,1.0,1.0,1.0
10161,1.0,1.0,1.0,1.0,1.0
10162,1.0,1.0,1.0,1.0,1.0
10163,1.0,1.0,1.0,1.0,1.0
10169,1.0,1.0,1.0,1.0,1.0
10176,1.0,1.0,1.0,1.0,1.0
10178,1.0,1.0,1.0,1.0,1.0
10189,1.0,1.0,1.0,1.0,1.0
10194,1.0,1.0,1.0,1.0,1.0
10196,1.0,1.0,1.0,1.0,1.0
10197,1.0,1.0,1.0,1.0,1.0
10200,1.0,1.0,1.0,1.0,1.0
10208,1.0,1.0,1.0,1.0,1.0
10227,1.0,1.0,1.0,1.0,1.0
10229,1.0,1.0,1.0,1.0,1.0
10232,1.0,1.0,1.0,1.0,1.0
10239,1.0,1.0,1.0,1.0,1.0
10240,1.0,1.0,1.0,1.0,1.0
10241,1.0,1.0,1.0,1.0,1.0
10244,1.0,1.0,1.0,1.0,1.0
10248,1.0,1.0,1.0,1.0,1.0
10249,1.0,1.0,1.0,1.0,1.0
10254,1.0,1.0,1.0,1.0,1.0
10264,1.0,1.0,1.0,1.0,1.0
10266,1.0,1.0,1.0,1.0,1.0
10271,1.0,1.0,1.0,1.0,1.0
10273,1.0,1.0,1.0,1.0,1.0
10283,1.0,1.0,1.0,1.0,1.0
10293,1.0,1.0,1.0,1.0,1.0
10294,1.0,1.0,1.0,1.0,1.0
10309,1.0,1.0,1.0,1.0,1.0
10310,1.0,1.0,1.0,1.0,1.0
10311,1.0,1.0,1.0,1.0,1.0
10313,1.0,1.0,1.0,1.0,1.0
10314,1.0,1.0,1.0,1.0,1.0
10316,1.0,1.0,1.0,1.0,1.0
10318,1.0,1.0,1.0,1.0,1.0
10325,1.0,1.0,1.0,1.0,1.0
10331,1.0,1.0,1.0,1.0,1.0
10334,1.0,1.0,1.0,1.0,1.0
10335,1.0,1.0,1.0,1.0,1.0
10336,1.0,1.0,1.0,1.0,1.0
10346,1.0,1.0,1.0,1.0,1.0
10349,1.0,1.0,1.0,1.0,1.0
10350,1.0,1.0,1.0,1.0,1.0
10356,1.0,1.0,1.0,1.0,1.0
10359,1.0,1.0,1.0,1.0,1.0
10376,1.0,1.0,1.0,1.0,1.0
10385,1.0,1.0,1.0,1.0,1.0
10394,1.0,1.0,1.0,1.0,1.0
10402,1.0,1.0,1.0,1.0,1.0
10404,1.0,1.0,1.0,1.0,1.0
10410,1.0,1.0,1.0,1.0,1.0
10435,1.0,1.0,1.0,1.0,1.0
10437,1.0,1.0,1.0,1.0,1.0
10439,1.0,1.0,1.0,1.0,1.0
10440,1.0,1.0,1.0,1.0,1.0
10442,1.0,1.0,1.0,1.0,1.0
10443,1.0,1.0,1.0,1.0,1.0
10444,1.0,1.0,1.0,1.0,1.0
10449,1.0,1.0,1.0,1.0,1.0
10455,1.0,1.0,1.0,1.0,1.0
10457,1.0,1.0,1.0,1.0,1.0
10461,1.0,1.0,1.0,1.0,1.0
10462,1.0,1.0,1.0,1.0,1.0
10469,1.0,1.0,1.0,1.0,1.0
10473,1.0,1.0,1.0,1.0,1.0
10483,1.0,1.0,1.0,1.0,1.0
10498,1.0,1.0,1.0,1.0,1.0
10522,1.0,1.0,1.0,1.0,1.0
10524,1.0,1.0,1.0,1.0,1.0
10531,1.0,1.0,1.0,1.0,1.0
10539,1.0,1.0,1.0,1.0,1.0
10547,1.0,1.0,1.0,1.0,1.0
10572,1.0,1.0,1.0,1.0,1.0
10578,1.0,1.0,1.0,1.0,1.0
10581,1.0,1.0,1.0,1.0,1.0
10584,1.0,1.0,1.0,1.0,1.0
10585,1.0,1.0,1.0,1.0,1.0
10589,1.0,1.0,1.0,1.0,1.0
10613,1.0,1.0,1.0,1.0,1.0
10614,1.0,1.0,1.0,1.0,1.0
10618,1.0,1.0,1.0,1.0,1.0
10619,1.0,1.0,1.0,1.0,1.0
10622,1.0,1.0,1.0,1.0,1.0
10642,1.0,1.0,1.0,1.0,1.0
10643,1.0,1.0,1.0,1.0,1.0
10653,1.0,1.0,1.0,1.0,1.0
10655,1.0,1.0,1.0,1.0,1.0
10659,1.0,1.0,1.0,1.0,1.0
10663,1.0,1.0,1.0,1.0,1.0
10665,1.0,1.0,1.0,1.0,1.0
10673,1.0,1.0,1.0,1.0,1.0
10683,1.0,1.0,1.0,1.0,1.0
10689,1.0,1.0,1.0,1.0,1.0
10693,1.0,1.0,1.0,1.0,1.0
10694,1.0,1.0,1.0,1.0,1.0
10696,1.0,1.0,1.0,1.0,1.0
10698,1.0,1.0,1.0,1.0,1.0
10703,1.0,1.0,1.0,1.0,1.0
10706,1.0,1.0,1.0,1.0,1.0
10707,1.0,1.0,1.0,1.0,1.0
10724,1.0,1.0,1.0,1.0,1.0
10728,1.0,1.0,1.0,1.0,1.0
10729,1.0,1.0,1.0,1.0,1.0
10732,1.0,1.0,1.0,1.0,1.0
10733,1.0,1.0,1.0,1.0,1.0
10735,1.0,1.0,1.0,1.0,1.0
10736,1.0,1.0,1.0,1.0,1.0
10742,1.0,1.0,1.0,1.0,1.0
10745,1.0,1.0,1.0,1.0,1.0
10746,1.0,1.0,1.0,1.0,1.0
10747,1.0,1.0,1.0,1.0,1.0
10748,1.0,1.0,1.0,1.0,1.0
10752,1.0,1.0,1.0,1.0,1.0
10757,1.0,1.0,1.0,1.0,1.0
10765,1.0,1.0,1.0,1.0,1.0
10766,1.0,1.0,1.0,1.0,1.0
10769,1.0,1.0,1.0,1.0,1.0
10774,1.0,1.0,1.0,1.0,1.0
10782,1.0,1.0,1.0,1.0,1.0
10783,1.0,1.0,1.0,1.0,1.0
10789,1.0,1.0,1.0,1.0,1.0
10800,1.0,1.0,1.0,1.0,1.0
10802,1.0,1.0,1.0,1.0,1.0
10811,1.0,1.0,1.0,1.0,1.0
10818,1.0,1.0,1.0,1.0,1.0
10827,1.0,1.0,1.0,1.0,1.0
10831,1.0,1.0,1.0,1.0,1.0
10837,1.0,1.0,1.0,1.0,1.0
10838,1.0,1.0,1.0,1.0,1.0
10841,1.0,1.0,1.0,1.0,1.0
10842,1.0,1.0,1.0,1.0,1.0
10844,1.0,1.0,1.0,1.0,1.0
10845,1.0,1.0,1.0,1.0,1.0
10849,1.0,1.0,1.0,1.0,1.0
10863,1.0,1.0,1.0,1.0,1.0
10865,1.0,1.0,1.0,1.0,1.0
10869,1.0,1.0,1.0,1.0,1.0
10874,1.0,1.0,1.0,1.0,1.0
10877,1.0,1.0,1.0,1.0,1.0
10885,1.0,1.0,1.0,1.0,1.0
10887,1.0,1.0,1.0,1.0,1.0
10890,1.0,1.0,1.0,1.0,1.0
10891,1.0,1.0,1.0,1.0,1.0
10901,1.0,1.0,1.0,1.0,1.0
10908,1.0,1.0,1.0,1.0,1.0
10911,1.0,1.0,1.0,1.0,1.0
10912,1.0,1.0,1.0,1.0,1.0
10919,1.0,1.0,1.0,1.0,1.0
10920,1.0,1.0,1.0,1.0,1.0
10927,1.0,1.0,1.0,1.0,1.0
10930,1.0,1.0,1.0,1.0,1.0
10934,1.0,1.0,1.0,1.0,1.0
10941,1.0,1.0,1.0,1.0,1.0
10942,1.0,1.0,1.0,1.0,1.0
10945,1.0,1.0,1.0,1.0,1.0
10958,1.0,1.0,1.0,1.0,1.0
10959,1.0,1.0,1.0,1.0,1.0
10967,1.0,1.0,1.0,1.0,1.0
10971,1.0,1.0,1.0,1.0,1.0
10973,1.0,1.0,1.0,1.0,1.0
10979,1.0,1.0,1.0,1.0,1.0
10992,1.0,1.0,1.0,1.0,1.0
10998,1.0,1.0,1.0,1.0,1.0
11009,1.0,1.0,1.0,1.0,1.0
11010,1.0,1.0,1.0,1.0,1.0
11016,1.0,1.0,1.0,1.0,1.0
11017,1.0,1.0,1.0,1.0,1.0
11019,1.0,1.0,1.0,1.0,1.0
11024,1.0,1.0,1.0,1.0,1.0
11027,1.0,1.0,1.0,1.0,1.0
11032,1.0,1.0,1.0,1.0,1.0
11033,1.0,1.0,1.0,1.0,1.0
11035,1.0,1.0,1.0,1.0,1.0
11039,1.0,1.0,1.0,1.0,1.0
11049,1.0,1.0,1.0,1.0,1.0
11052,1.0,1.0,1.0,1.0,1.0
11056,1.0,1.0,1.0,1.0,1.0
11060,1.0,1.0,1.0,1.0,1.0
11061,1.0,1.0,1.0,1.0,1.0
11068,1.0,1.0,1.0,1.0,1.0
11071,1.0,1.0,1.0,1.0,1.0
11073,1.0,1.0,1.0,1.0,1.0
11079,1.0,1.0,1.0,1.0,1.0
11090,1.0,1.0,1.0,1.0,1.0
11091,1.0,1.0,1.0,1.0,1.0
11096,1.0,1.0,1.0,1.0,1.0
11097,1.0,1.0,1.0,1.0,1.0
11107,1.0,1.0,1.0,1.0,1.0
11116,1.0,1.0,1.0,1.0,1.0
11122,1.0,1.0,1.0,1.0,1.0
11124,1.0,1.0,1.0,1.0,1.0
11134,1.0,1.0,1.0,1.0,1.0
11137,1.0,1.0,1.0,1.0,1.0
11138,1.0,1.0,1.0,1.0,1.0
11139,1.0,1.0,1.0,1.0,1.0
11144,1.0,1.0,1.0,1.0,1.0
11148,1.0,1.0,1.0,1.0,1.0
11156,1.0,1.0,1.0,1.0,1.0
11160,1.0,1.0,1.0,1.0,1.0
11162,1.0,1.0,1.0,1.0,1.0
11167,1.0,1.0,1.0,1.0,1.0
11173,1.0,1.0,1.0,1.0,1.0
11182,1.0,1.0,1.0,1.0,1.0
11186,1.0,1.0,1.0,1.0,1.0
11187,1.0,1.0,1.0,1.0,1.0
11191,1.0,1.0,1.0,1.0,1.0
11192,1.0,1.0,1.0,1.0,1.0
11195,1.0,1.0,1.0,1.0,1.0
11196,1.0,1.0,1.0,1.0,1.0
11199,1.0,1.0,1.0,1.0,1.0
11218,1.0,1.0,1.0,1.0,1.0
11223,1.0,1.0,1.0,1.0,1.0
11224,1.0,1.0,1.0,1.0,1.0
11227,1.0,1.0,1.0,1.0,1.0
11229,1.0,1.0,1.0,1.0,1.0
11238,1.0,1.0,1.0,1.0,1.0
11240,1.0,1.0,1.0,1.0,1.0
11242,1.0,1.0,1.0,1.0,1.0
11243,1.0,1.0,1.0,1.0,1.0
11251,1.0,1.0,1.0,1.0,1.0
11261,1.0,1.0,1.0,1.0,1.0
11277,1.0,1.0,1.0,1.0,1.0
11311,1.0,1.0,1.0,1.0,1.0
11317,1.0,1.0,1.0,1.0,1.0
11318,1.0,1.0,1.0,1.0,1.0
11322,1.0,1.0,1.0,1.0,1.0
11327,1.0,1.0,1.0,1.0,1.0
11331,1.0,1.0,1.0,1.0,1.0
11338,1.0,1.0,1.0,1.0,1.0
11342,1.0,1.0,1.0,1.0,1.0
11346,1.0,1.0,1.0,1.0,1.0
11354,1.0,1.0,1.0,1.0,1.0
11357,1.0,1.0,1.0,1.0,1.0
11367,1.0,1.0,1.0,1.0,1.0
11377,1.0,1.0,1.0,1.0,1.0
11383,1.0,1.0,1.0,1.0,1.0
11387,1.0,1.0,1.0,1.0,1.0
11391,1.0,1.0,1.0,1.0,1.0
11392,1.0,1.0,1.0,1.0,1.0
11393,1.0,1.0,1.0,1.0,1.0
11409,1.0,1.0,1.0,1.0,1.0
11421,1.0,1.0,1.0,1.0,1.0
11429,1.0,1.0,1.0,1.0,1.0
11430,1.0,1.0,1.0,1.0,1.0
11433,1.0,1.0,1.0,1.0,1.0
11434,1.0,1.0,1.0,1.0,1.0
11439,1.0,1.0,1.0,1.0,1.0
11441,1.0,1.0,1.0,1.0,1.0
11452,1.0,1.0,1.0,1.0,1.0
11453,1.0,1.0,1.0,1.0,1.0
11454,1.0,1.0,1.0,1.0,1.0
11457,1.0,1.0,1.0,1.0,1.0
11461,1.0,1.0,1.0,1.0,1.0
11463,1.0,1.0,1.0,1.0,1.0
11466,1.0,1.0,1.0,1.0,1.0
11474,1.0,1.0,1.0,1.0,1.0
11480,1.0,1.0,1.0,1.0,1.0
11482,1.0,1.0,1.0,1.0,1.0
11483,1.0,1.0,1.0,1.0,1.0
11489,1.0,1.0,1.0,1.0,1.0
11490,1.0,1.0,1.0,1.0,1.0
11491,1.0,1.0,1.0,1.0,1.0
11500,1.0,1.0,1.0,1.0,1.0
11506,1.0,1.0,1.0,1.0,1.0
11508,1.0,1.0,1.0,1.0,1.0
11512,1.0,1.0,1.0,1.0,1.0
11520,1.0,1.0,1.0,1.0,1.0
11521,1.0,1.0,1.0,1.0,1.0
11527,1.0,1.0,1.0,1.0,1.0
11534,1.0,1.0,1.0,1.0,1.0
11539,1.0,1.0,1.0,1.0,1.0
11540,1.0,1.0,1.0,1.0,1.0
11547,1.0,1.0,1.0,1.0,1.0
11551,1.0,1.0,1.0,1.0,1.0
11557,1.0,1.0,1.0,1.0,1.0
11563,1.0,1.0,1.0,1.0,1.0
11569,1.0,1.0,1.0,1.0,1.0
11570,1.0,1.0,1.0,1.0,1.0
11575,1.0,1.0,1.0,1.0,1.0
11576,1.0,1.0,1.0,1.0,1.0
11578,1.0,1.0,1.0,1.0,1.0
11581,1.0,1.0,1.0,1.0,1.0
11584,1.0,1.0,1.0,1.0,1.0
11590,1.0,1.0,1.0,1.0,1.0
11591,1.0,1.0,1.0,1.0,1.0
11597,1.0,1.0,1.0,1.0,1.0
11610,1.0,1.0,1.0,1.0,1.0
11614,1.0,1.0,1.0,1.0,1.0
11615,1.0,1.0,1.0,1.0,1.0
11616,1.0,1.0,1.0,1.0,1.0
11627,1.0,1.0,1.0,1.0,1.0
11629,1.0,1.0,1.0,1.0,1.0
11631,1.0,1.0,1.0,1.0,1.0
11636,1.0,1.0,1.0,1.0,1.0
11640,1.0,1.0,1.0,1.0,1.0
11642,1.0,1.0,1.0,1.0,1.0
11645,1.0,1.0,1.0,1.0,1.0
11648,1.0,1.0,1.0,1.0,1.0
11651,1.0,1.0,1.0,1.0,1.0
11653,1.0,1.0,1.0,1.0,1.0
11655,1.0,1.0,1.0,1.0,1.0
11657,1.0,1.0,1.0,1.0,1.0
11661,1.0,1.0,1.0,1.0,1.0
11666,1.0,1.0,1.0,1.0,1.0
11673,1.0,1.0,1.0,1.0,1.0
11680,1.0,1.0,1.0,1.0,1.0
11685,1.0,1.0,1.0,1.0,1.0
11690,1.0,1.0,1.0,1.0,1.0
11694,1.0,1.0,1.0,1.0,1.0
11698,1.0,1.0,1.0,1.0,1.0
11699,1.0,1.0,1.0,1.0,1.0
11702,1.0,1.0,1.0,1.0,1.0
11705,1.0,1.0,1.0,1.0,1.0
11710,1.0,1.0,1.0,1.0,1.0
11714,1.0,1.0,1.0,1.0,1.0
11721,1.0,1.0,1.0,1.0,1.0
11727,1.0,1.0,1.0,1.0,1.0
11734,1.0,1.0,1.0,1.0,1.0
11741,1.0,1.0,1.0,1.0,1.0
11750,1.0,1.0,1.0,1.0,1.0
11757,1.0,1.0,1.0,1.0,1.0
11763,1.0,1.0,1.0,1.0,1.0
11765,1.0,1.0,1.0,1.0,1.0
11776,1.0,1.0,1.0,1.0,1.0
11778,1.0,1.0,1.0,1.0,1.0
11788,1.0,1.0,1.0,1.0,1.0
11790,1.0,1.0,1.0,1.0,1.0
11792,1.0,1.0,1.0,1.0,1.0
11793,1.0,1.0,1.0,1.0,1.0
11801,1.0,1.0,1.0,1.0,1.0
11808,1.0,1.0,1.0,1.0,1.0
11810,1.0,1.0,1.0,1.0,1.0
11826,1.0,1.0,1.0,1.0,1.0
11829,1.0,1.0,1.0,1.0,1.0
11834,1.0,1.0,1.0,1.0,1.0
11850,1.0,1.0,1.0,1.0,1.0
11852,1.0,1.0,1.0,1.0,1.0
11861,1.0,1.0,1.0,1.0,1.0
11864,1.0,1.0,1.0,1.0,1.0
11866,1.0,1.0,1.0,1.0,1.0
11891,1.0,1.0,1.0,1.0,1.0
11895,1.0,1.0,1.0,1.0,1.0
11901,1.0,1.0,1.0,1.0,1.0
11905,1.0,1.0,1.0,1.0,1.0
11918,1.0,1.0,1.0,1.0,1.0
11927,1.0,1.0,1.0,1.0,1.0
11928,1.0,1.0,1.0,1.0,1.0
11937,1.0,1.0,1.0,1.0,1.0
11946,1.0,1.0,1.0,1.0,1.0
11952,1.0,1.0,1.0,1.0,1.0
11958,1.0,1.0,1.0,1.0,1.0
11963,1.0,1.0,1.0,1.0,1.0
11968,1.0,1.0,1.0,1.0,1.0
11970,1.0,1.0,1.0,1.0,1.0
11979,1.0,1.0,1.0,1.0,1.0
11987,1.0,1.0,1.0,1.0,1.0
11988,1.0,1.0,1.0,1.0,1.0
11989,1.0,1.0,1.0,1.0,1.0
11997,1.0,1.0,1.0,1.0,1.0
12000,1.0,1.0,1.0,1.0,1.0
12001,1.0,1.0,1.0,1.0,1.0
12019,1.0,1.0,1.0,1.0,1.0
12020,1.0,1.0,1.0,1.0,1.0
12021,1.0,1.0,1.0,1.0,1.0
12029,1.0,1.0,1.0,1.0,1.0
12030,1.0,1.0,1.0,1.0,1.0
12031,1.0,1.0,1.0,1.0,1.0
12038,1.0,1.0,1.0,1.0,1.0
12039,1.0,1.0,1.0,1.0,1.0
12045,1.0,1.0,1.0,1.0,1.0
12046,1.0,1.0,1.0,1.0,1.0
12052,1.0,1.0,1.0,1.0,1.0
12054,1.0,1.0,1.0,1.0,1.0
12057,1.0,1.0,1.0,1.0,1.0
12058,1.0,1.0,1.0,1.0,1.0
12059,1.0,1.0,1.0,1.0,1.0
12076,1.0,1.0,1.0,1.0,1.0
12079,1.0,1.0,1.0,1.0,1.0
12081,1.0,1.0,1.0,1.0,1.0
12090,1.0,1.0,1.0,1.0,1.0
12100,1.0,1.0,1.0,1.0,1.0
12104,1.0,1.0,1.0,1.0,1.0
12105,1.0,1.0,1.0,1.0,1.0
12106,1.0,1.0,1.0,1.0,1.0
12107,1.0,1.0,1.0,1.0,1.0
12111,1.0,1.0,1.0,1.0,1.0
12113,1.0,1.0,1.0,1.0,1.0
12115,1.0,1.0,1.0,1.0,1.0
12118,1.0,1.0,1.0,1.0,1.0
12127,1.0,1.0,1.0,1.0,1.0
12132,1.0,1.0,1.0,1.0,1.0
12134,1.0,1.0,1.0,1.0,1.0
12136,1.0,1.0,1.0,1.0,1.0
12145,1.0,1.0,1.0,1.0,1.0
12147,1.0,1.0,1.0,1.0,1.0
12155,1.0,1.0,1.0,1.0,1.0
12158,1.0,1.0,1.0,1.0,1.0
12162,1.0,1.0,1.0,1.0,1.0
12166,1.0,1.0,1.0,1.0,1.0
12167,1.0,1.0,1.0,1.0,1.0
12177,1.0,1.0,1.0,1.0,1.0
12180,1.0,1.0,1.0,1.0,1.0
12184,1.0,1.0,1.0,1.0,1.0
12186,1.0,1.0,1.0,1.0,1.0
12193,1.0,1.0,1.0,1.0,1.0
12198,1.0,1.0,1.0,1.0,1.0
12199,1.0,1.0,1.0,1.0,1.0
12200,1.0,1.0,1.0,1.0,1.0
12204,1.0,1.0,1.0,1.0,1.0
12209,1.0,1.0,1.0,1.0,1.0
12212,1.0,1.0,1.0,1.0,1.0
