Cliente,Marca1,Marca2,Marca3,Marca_Inno1,Marca_Inno2
5331,0,0,1,0,0
5332,0,0,1,0,0
5334,0,0,1,0,0
5337,0,0,1,0,0
5350,0,0,1,0,0
5364,0,0,1,0,0
5366,0,0,1,0,0
5372,0,0,1,0,0
5375,0,0,1,0,0
5388,0,0,1,0,0
5393,0,0,1,0,0
5470,0,0,1,0,0
5476,0,0,1,0,0
5499,0,0,1,0,0
5501,0,0,1,0,0
5503,0,0,0,0,0
5508,0,0,1,0,0
5519,0,0,1,0,0
5529,0,0,1,0,0
5532,0,0,1,0,0
5536,0,0,1,0,0
5546,0,0,1,0,0
5557,0,0,1,0,0
5560,0,0,0,0,0
5562,0,0,1,0,0
5564,0,0,1,0,0
5576,0,0,1,0,0
5577,0,0,1,0,0
5588,0,0,1,0,0
5601,0,0,1,0,0
5603,0,0,1,0,0
5608,0,0,1,0,0
5610,0,0,1,0,0
5619,0,0,1,0,0
5627,0,0,1,0,0
5628,0,0,1,0,0
5632,0,0,1,0,0
5642,0,0,1,0,0
5646,0,0,1,0,0
5647,0,0,1,0,0
5652,0,0,1,0,0
5657,0,0,1,0,0
5662,0,0,1,0,0
5663,0,0,1,0,0
5666,0,0,1,0,0
5667,0,0,1,0,0
5668,0,0,1,0,0
5669,0,0,1,0,0
5671,0,0,1,0,0
5677,0,0,0,0,0
5683,0,0,1,0,0
5684,0,0,1,0,0
5687,0,0,1,0,0
5691,0,0,1,0,0
5695,0,0,1,0,0
5696,0,0,1,0,0
5698,0,0,1,0,0
5701,0,0,1,0,0
5712,0,0,1,0,0
5717,0,0,1,0,0
5720,0,0,1,0,0
5726,0,0,1,0,0
5737,0,0,1,0,0
5747,0,0,1,0,0
5751,0,0,1,0,0
5755,0,0,1,0,0
5756,0,0,1,0,0
5757,0,0,1,0,0
5764,0,0,1,0,0
5771,0,0,1,0,0
5774,0,0,1,0,0
5778,0,0,1,0,0
5788,0,1,0,0,0
5791,0,0,1,0,0
5796,0,0,1,0,0
5797,0,0,1,0,0
5805,0,0,1,0,0
5806,0,0,1,0,0
5810,0,0,1,0,0
5827,0,0,0,0,0
5831,0,0,1,0,0
5837,0,0,1,0,0
5853,0,0,1,0,0
5865,0,0,1,0,0
5870,0,0,1,0,0
5878,0,0,1,0,0
5895,0,0,1,0,0
5899,0,0,1,0,0
5910,0,0,1,0,0
5914,0,0,1,0,0
5917,0,0,1,0,0
5919,0,0,1,0,0
5925,0,0,1,0,0
5927,0,0,1,0,0
5937,0,0,1,0,0
5950,0,0,1,0,0
5957,0,0,1,0,0
5961,0,0,1,0,0
5963,0,0,1,0,0
5970,0,0,1,0,0
5972,0,0,1,0,0
5976,0,0,1,0,0
5988,0,0,1,0,0
5991,0,0,1,0,0
5996,0,0,1,0,0
6000,0,0,1,0,0
6002,0,0,1,0,0
6008,0,0,1,0,0
6010,0,0,1,0,0
6013,0,0,1,0,0
6017,0,0,1,0,0
6026,0,0,1,0,0
6028,0,0,1,0,0
6040,0,0,1,0,0
6046,0,0,1,0,0
6048,0,0,1,0,0
6055,0,0,1,0,0
6073,0,1,0,0,0
6082,0,0,1,0,0
6086,0,0,1,0,0
6089,0,0,1,0,0
6090,0,0,1,0,0
6093,0,0,1,0,0
6094,0,0,1,0,0
6098,0,0,1,0,0
6100,0,0,1,0,0
6102,0,0,1,0,0
6107,0,0,1,0,0
6109,0,0,1,0,0
6121,0,0,1,0,0
6125,0,0,1,0,0
6128,0,0,1,0,0
6129,0,0,1,0,0
6130,0,0,1,0,0
6146,0,0,1,0,0
6147,0,0,1,0,0
6155,0,0,1,0,0
6158,0,0,1,0,0
6162,0,0,1,0,0
6189,0,0,1,0,0
6190,0,0,1,0,0
6198,0,0,1,0,0
6201,0,0,1,0,0
6204,0,0,1,0,0
6207,0,0,1,0,0
6221,0,0,1,0,0
6224,0,0,1,0,0
6225,0,0,1,0,0
6226,0,0,1,0,0
6228,0,0,1,0,0
6237,0,0,1,0,0
6246,0,0,1,0,0
6256,0,0,1,0,0
6258,0,0,1,0,0
6260,0,0,1,0,0
6273,0,0,1,0,0
6275,0,0,1,0,0
6281,0,0,1,0,0
6282,0,0,1,0,0
6283,0,0,1,0,0
6286,0,0,1,0,0
6287,0,0,1,0,0
6290,0,0,1,0,0
6291,0,0,1,0,0
6299,0,0,1,0,0
6307,0,0,1,0,0
6313,0,0,1,0,0
6319,0,0,1,0,0
6321,0,0,1,0,0
6324,0,0,1,0,0
6330,0,0,0,0,0
6331,0,0,1,0,0
6342,0,0,1,0,0
6345,0,0,1,0,0
6347,0,0,1,0,0
6356,0,0,1,0,0
6361,0,0,1,0,0
6362,0,0,1,0,0
6367,0,0,1,0,0
6368,0,0,1,0,0
6372,0,1,0,0,0
6380,0,0,1,0,0
6382,0,0,1,0,0
6385,0,0,1,0,0
6394,0,0,1,0,0
6395,0,0,1,0,0
6396,0,0,1,0,0
6398,0,0,1,0,0
6400,0,0,1,0,0
6409,0,0,0,0,0
6410,0,0,1,0,0
6414,0,0,1,0,0
6416,0,0,1,0,0
6417,0,0,1,0,0
6421,0,0,1,0,0
6423,0,0,1,0,0
6427,0,0,1,0,0
6437,0,0,1,0,0
6441,0,0,1,0,0
6442,0,0,0,0,0
6446,0,0,1,0,0
6449,0,0,1,0,0
6464,0,0,1,0,0
6471,0,0,1,0,0
6478,0,0,1,0,0
6486,0,0,1,0,0
6487,0,0,1,0,0
6492,0,0,1,0,0
6494,0,0,0,0,0
6495,0,1,0,0,0
6496,0,0,1,0,0
6497,0,0,1,0,0
6501,0,0,1,0,0
6502,0,0,1,0,0
6525,0,0,1,0,0
6527,0,0,1,0,0
6528,0,0,1,0,0
6532,0,0,1,0,0
6533,0,0,1,0,0
6536,0,0,1,0,0
6540,0,0,1,0,0
6544,0,0,1,0,0
6555,0,0,1,0,0
6567,0,0,1,0,0
6568,0,0,1,0,0
6575,0,0,1,0,0
6576,0,0,1,0,0
6577,0,0,1,0,0
6578,0,0,1,0,0
6579,0,0,1,0,0
6580,0,0,1,0,0
6585,0,0,1,0,0
6586,0,0,1,0,0
6588,0,0,1,0,0
6594,0,0,1,0,0
6597,0,0,1,0,0
6611,0,0,1,0,0
6615,0,0,1,0,0
6619,0,0,1,0,0
6621,0,0,1,0,0
6625,0,0,1,0,0
6626,0,0,1,0,0
6632,0,0,1,0,0
6633,0,0,1,0,0
6652,0,0,1,0,0
6654,0,0,1,0,0
6668,0,0,1,0,0
6670,0,1,0,0,0
6674,0,0,1,0,0
6675,0,0,1,0,0
6677,0,0,1,0,0
6687,0,0,1,0,0
6690,0,0,1,0,0
6698,0,1,0,0,0
6704,0,0,1,0,0
6709,0,0,1,0,0
6712,0,0,1,0,0
6714,0,0,1,0,0
6716,0,0,1,0,0
6732,0,0,1,0,0
6739,0,0,0,0,0
6740,0,0,1,0,0
6752,0,0,1,0,0
6757,0,0,1,0,0
6760,0,0,1,0,0
6763,0,0,1,0,0
6770,0,0,1,0,0
6776,0,0,1,0,0
6781,0,0,1,0,0
6787,0,0,1,0,0
6789,0,0,1,0,0
6793,0,0,1,0,0
6800,0,0,1,0,0
6801,0,0,1,0,0
6804,0,0,1,0,0
6806,0,0,1,0,0
6808,0,0,1,0,0
6813,0,0,1,0,0
6814,0,0,1,0,0
6815,0,0,1,0,0
6822,0,0,1,0,0
6823,0,0,0,0,0
6830,0,0,1,0,0
6832,0,0,1,0,0
6833,0,0,1,0,0
6839,0,0,1,0,0
6854,0,0,1,0,0
6855,0,0,1,0,0
6864,0,0,1,0,0
6872,0,0,1,0,0
6873,0,0,1,0,0
6878,0,1,0,0,0
6886,0,0,1,0,0
6891,0,0,1,0,0
6898,0,0,1,0,0
6902,0,0,1,0,0
6908,0,0,1,0,0
6921,0,0,1,0,0
6923,0,0,0,0,0
6934,0,0,1,0,0
6937,0,0,1,0,0
6939,0,0,1,0,0
6943,0,0,1,0,0
6944,0,0,1,0,0
6949,0,0,1,0,0
6951,0,0,1,0,0
6956,0,0,1,0,0
6957,0,0,1,0,0
6959,0,0,1,0,0
6962,0,0,1,0,0
6967,0,0,1,0,0
6970,0,0,1,0,0
6982,0,0,1,0,0
6986,0,0,1,0,0
6988,0,0,1,0,0
6991,0,0,0,0,0
6992,0,0,1,0,0
7002,0,0,1,0,0
7011,0,0,1,0,0
7014,0,0,1,0,0
7023,0,0,1,0,0
7026,0,0,1,0,0
7028,0,0,1,0,0
7033,0,0,1,0,0
7038,0,0,1,0,0
7051,0,0,1,0,0
7053,0,0,1,0,0
7057,0,0,1,0,0
7060,0,0,1,0,0
7062,0,0,1,0,0
7063,0,0,1,0,0
7064,0,0,1,0,0
7066,0,0,1,0,0
7070,0,0,1,0,0
7078,0,0,1,0,0
7083,0,0,1,0,0
7086,0,0,1,0,0
7090,0,0,1,0,0
7092,0,0,1,0,0
7099,0,0,0,0,0
7108,0,0,0,0,0
7119,0,0,1,0,0
7130,0,0,1,0,0
7131,0,0,1,0,0
7132,0,0,1,0,0
7134,0,0,1,0,0
7138,0,0,1,0,0
7144,0,0,1,0,0
7153,0,0,1,0,0
7158,0,0,1,0,0
7161,0,0,1,0,0
7163,0,0,1,0,0
7164,0,1,0,0,0
7169,0,0,1,0,0
7174,0,0,1,0,0
7186,0,0,1,0,0
7188,0,0,1,0,0
7191,0,0,1,0,0
7193,0,0,0,0,0
7195,0,0,1,0,0
7196,0,0,1,0,0
7197,0,0,0,0,0
7198,0,0,1,0,0
7199,0,0,1,0,0
7202,0,0,1,0,0
7209,0,0,1,0,0
7210,0,0,1,0,0
7213,0,0,1,0,0
7216,0,0,1,0,0
7225,0,0,1,0,0
7237,0,0,1,0,0
7238,0,0,1,0,0
7241,0,0,1,0,0
7242,0,0,1,0,0
7245,0,0,1,0,0
7247,0,0,1,0,0
7254,0,0,1,0,0
7258,0,0,1,0,0
7259,0,0,1,0,0
7271,0,0,1,0,0
7285,0,0,1,0,0
7287,0,0,1,0,0
7292,0,0,1,0,0
7295,0,1,0,0,0
7297,0,0,1,0,0
7301,0,0,1,0,0
7310,0,0,1,0,0
7315,0,0,1,0,0
7316,0,0,1,0,0
7325,0,0,1,0,0
7340,0,0,1,0,0
7345,0,0,1,0,0
7359,0,0,1,0,0
7374,0,0,0,0,0
7375,0,0,1,0,0
7379,0,0,1,0,0
7380,0,1,0,0,0
7387,0,0,1,0,0
7391,0,0,1,0,0
7392,0,0,1,0,0
7393,0,0,1,0,0
7397,0,0,1,0,0
7400,0,0,1,0,0
7402,0,0,1,0,0
7409,0,0,1,0,0
7410,0,0,1,0,0
7424,0,0,1,0,0
7425,0,0,1,0,0
7426,0,0,1,0,0
7427,0,0,1,0,0
7430,0,0,1,0,0
7432,0,1,0,0,0
7436,0,0,1,0,0
7451,0,0,1,0,0
7468,0,0,1,0,0
7472,0,0,1,0,0
7473,0,0,1,0,0
7486,0,0,1,0,0
7489,0,0,1,0,0
7493,0,0,1,0,0
7494,0,0,1,0,0
7496,0,0,1,0,0
7510,0,0,1,0,0
7511,0,0,1,0,0
7521,0,0,1,0,0
7524,0,0,1,0,0
7529,0,0,1,0,0
7530,0,0,1,0,0
7544,0,0,1,0,0
7547,0,0,1,0,0
7560,0,0,1,0,0
7565,0,0,1,0,0
7566,0,0,1,0,0
7574,0,0,1,0,0
7585,0,0,1,0,0
7586,0,0,1,0,0
7588,0,0,1,0,0
7589,0,0,1,0,0
7590,0,0,1,0,0
7595,0,0,1,0,0
7600,0,0,1,0,0
7602,0,0,1,0,0
7604,0,0,0,0,0
7605,0,0,0,0,0
7625,0,0,1,0,0
7628,0,0,1,0,0
7629,0,0,1,0,0
7631,0,0,1,0,0
7635,0,0,1,0,0
7636,0,0,1,0,0
7649,0,0,1,0,0
7659,0,0,1,0,0
7660,0,0,1,0,0
7662,0,0,1,0,0
7664,0,0,1,0,0
7666,0,0,1,0,0
7669,0,0,1,0,0
7672,0,0,1,0,0
7676,0,0,1,0,0
7678,0,0,1,0,0
7693,0,0,1,0,0
7702,0,0,0,0,0
7706,0,0,1,0,0
7708,0,0,1,0,0
7710,0,0,1,0,0
7714,0,0,1,0,0
7717,0,0,1,0,0
7718,0,0,1,0,0
7728,0,0,1,0,0
7730,0,0,1,0,0
7732,0,0,1,0,0
7741,0,0,1,0,0
7745,0,0,1,0,0
7751,0,0,1,0,0
7756,0,0,1,0,0
7758,0,0,1,0,0
7766,0,0,1,0,0
7782,0,0,1,0,0
7787,0,0,1,0,0
7790,0,0,1,0,0
7799,0,1,0,0,0
7802,0,0,0,0,0
7805,0,0,1,0,0
7821,0,0,1,0,0
7836,0,0,1,0,0
7838,0,0,1,0,0
7839,0,0,1,0,0
7841,0,0,1,0,0
7844,0,0,0,0,0
7853,0,0,0,0,0
7859,0,0,1,0,0
7863,0,1,0,0,0
7865,0,0,1,0,0
7869,0,0,1,0,0
7877,0,0,1,0,0
7889,0,0,1,0,0
7903,0,0,1,0,0
7909,0,0,1,0,0
7912,0,0,1,0,0
7913,0,0,1,0,0
7914,0,0,1,0,0
7930,0,0,1,0,0
7938,0,0,1,0,0
7946,0,0,1,0,0
7949,0,0,1,0,0
7961,0,0,1,0,0
7963,0,0,1,0,0
7986,0,0,1,0,0
7988,0,0,1,0,0
7989,0,0,1,0,0
7993,0,0,1,0,0
7994,0,0,1,0,0
7995,0,0,1,0,0
8000,0,0,1,0,0
8013,0,0,1,0,0
8016,0,0,1,0,0
8020,0,0,1,0,0
8022,0,0,1,0,0
8024,0,0,1,0,0
8027,0,0,1,0,0
8047,0,0,1,0,0
8056,0,0,1,0,0
8061,0,0,1,0,0
8063,0,0,1,0,0
8064,0,0,1,0,0
8067,0,0,1,0,0
8074,0,0,1,0,0
8081,0,0,1,0,0
8085,0,0,1,0,0
8087,0,1,0,0,0
8104,0,0,1,0,0
8121,0,0,1,0,0
8122,0,0,0,0,0
8123,0,0,1,0,0
8128,0,0,1,0,0
8131,0,0,1,0,0
8134,0,0,1,0,0
8137,0,0,1,0,0
8139,0,0,1,0,0
8146,0,0,1,0,0
8148,0,0,1,0,0
8159,0,0,1,0,0
8161,0,0,1,0,0
8168,0,0,1,0,0
8172,0,0,1,0,0
8174,0,0,1,0,0
8179,0,0,1,0,0
8187,0,0,1,0,0
8193,0,0,1,0,0
8202,0,0,1,0,0
8208,0,0,1,0,0
8210,0,0,1,0,0
8216,0,0,1,0,0
8217,0,0,1,0,0
8221,0,0,1,0,0
8223,0,0,1,0,0
8228,0,0,1,0,0
8230,0,0,1,0,0
8247,0,0,1,0,0
8248,0,0,1,0,0
8257,0,0,1,0,0
8262,0,0,1,0,0
8263,0,0,1,0,0
8265,0,0,1,0,0
8271,0,0,1,0,0
8282,0,0,1,0,0
8287,0,0,1,0,0
8292,0,0,1,0,0
8309,0,0,1,0,0
8311,0,0,1,0,0
8317,0,0,1,0,0
8321,0,0,1,0,0
8331,0,0,1,0,0
8342,0,0,1,0,0
8346,0,0,1,0,0
8349,0,0,1,0,0
8351,0,0,1,0,0
8364,0,0,1,0,0
8380,0,0,0,0,0
8385,0,0,1,0,0
8386,0,0,1,0,0
8391,0,1,0,0,0
8400,0,0,1,0,0
8407,0,0,1,0,0
8409,0,0,1,0,0
8410,0,0,1,0,0
8419,0,0,1,0,0
8420,0,0,1,0,0
8425,0,0,1,0,0
8435,0,0,0,0,0
8436,0,0,1,0,0
8440,0,0,1,0,0
8450,0,0,1,0,0
8451,0,0,1,0,0
8452,0,0,1,0,0
8453,0,0,1,0,0
8458,0,0,0,0,0
8461,0,0,1,0,0
8464,0,0,1,0,0
8467,0,0,1,0,0
8477,0,0,1,0,0
8481,0,0,1,0,0
8486,0,0,1,0,0
8488,0,0,0,0,0
8491,0,0,1,0,0
8498,0,0,1,0,0
8500,0,0,1,0,0
8522,0,0,1,0,0
8534,0,0,1,0,0
8536,0,0,1,0,0
8541,0,0,1,0,0
8546,0,0,1,0,0
8550,0,0,1,0,0
8564,0,0,1,0,0
8568,0,0,1,0,0
8580,0,0,1,0,0
8582,0,0,1,0,0
8590,0,0,1,0,0
8594,0,0,1,0,0
8596,0,0,1,0,0
8599,0,0,1,0,0
8602,0,0,1,0,0
8606,0,0,1,0,0
8611,0,0,1,0,0
8614,0,0,1,0,0
8624,0,0,1,0,0
8628,0,0,1,0,0
8632,0,0,0,0,0
8640,0,0,1,0,0
8643,0,0,1,0,0
8645,0,0,1,0,0
8649,0,0,0,0,0
8651,0,0,1,0,0
8654,0,0,1,0,0
8655,0,0,1,0,0
8660,0,0,1,0,0
8673,0,0,1,0,0
8678,0,0,1,0,0
8689,0,0,1,0,0
8694,0,0,1,0,0
8697,0,0,1,0,0
8698,0,0,1,0,0
8701,0,0,1,0,0
8704,0,0,1,0,0
8709,0,0,1,0,0
8719,0,0,0,0,0
8721,0,0,1,0,0
8722,0,0,1,0,0
8730,0,0,1,0,0
8752,0,0,1,0,0
8754,0,0,1,0,0
8756,0,0,1,0,0
8769,0,0,1,0,0
8773,0,0,1,0,0
8775,0,0,1,0,0
8777,0,0,1,0,0
8778,0,0,1,0,0
8780,0,0,1,0,0
8781,0,0,1,0,0
8782,0,0,1,0,0
8797,0,0,1,0,0
8810,0,0,1,0,0
8811,0,0,0,0,0
8812,0,0,1,0,0
8814,0,0,1,0,0
8817,0,0,1,0,0
8824,0,0,1,0,0
8841,0,0,1,0,0
8854,0,0,1,0,0
8857,0,0,1,0,0
8870,0,0,1,0,0
8872,0,0,1,0,0
8874,0,0,1,0,0
8875,0,0,1,0,0
8876,0,0,1,0,0
8886,0,0,1,0,0
8892,0,0,1,0,0
8906,0,0,1,0,0
8908,0,0,0,0,0
8910,0,0,1,0,0
8911,0,0,1,0,0
8916,0,0,1,0,0
8919,0,0,1,0,0
8928,0,0,1,0,0
8936,0,1,0,0,0
8937,0,0,1,0,0
8943,0,0,1,0,0
8947,0,0,1,0,0
8962,0,0,1,0,0
8971,0,0,1,0,0
8974,0,0,1,0,0
8976,0,0,1,0,0
8993,0,0,1,0,0
8995,0,0,1,0,0
8996,0,0,1,0,0
8998,0,0,1,0,0
9002,0,0,1,0,0
9007,0,0,1,0,0
9008,0,0,1,0,0
9030,0,0,1,0,0
9032,0,0,1,0,0
9047,0,0,1,0,0
9053,0,0,1,0,0
9060,0,0,1,0,0
9061,0,0,1,0,0
9063,0,0,1,0,0
9073,0,0,1,0,0
9074,0,0,1,0,0
9078,0,0,1,0,0
9080,0,0,1,0,0
9089,0,0,1,0,0
9091,0,0,1,0,0
9098,0,0,1,0,0
9107,0,0,1,0,0
9109,0,0,1,0,0
9110,0,0,1,0,0
9111,0,0,1,0,0
9116,0,0,1,0,0
9118,0,0,1,0,0
9119,0,0,1,0,0
9123,0,0,1,0,0
9125,0,0,1,0,0
9126,0,0,1,0,0
9130,0,0,1,0,0
9132,0,0,1,0,0
9141,0,0,1,0,0
9142,0,0,1,0,0
9144,0,0,1,0,0
9145,0,0,1,0,0
9154,0,1,0,0,0
9171,0,0,1,0,0
9175,0,0,1,0,0
9183,0,0,1,0,0
9184,0,0,1,0,0
9186,0,0,1,0,0
9192,0,0,1,0,0
9195,0,0,1,0,0
9198,0,0,1,0,0
9201,0,0,1,0,0
9207,0,0,1,0,0
9208,0,1,0,0,0
9209,0,0,1,0,0
9215,0,0,1,0,0
9218,0,0,1,0,0
9221,0,1,0,0,0
9239,0,0,1,0,0
9240,0,0,1,0,0
9247,0,0,1,0,0
9249,0,0,1,0,0
9251,0,0,1,0,0
9257,0,0,1,0,0
9265,0,0,1,0,0
9267,0,0,1,0,0
9285,0,0,1,0,0
9291,0,0,1,0,0
9292,0,0,1,0,0
9293,0,0,1,0,0
9300,0,0,1,0,0
9304,0,0,1,0,0
9305,0,0,1,0,0
9309,0,0,1,0,0
9310,0,0,1,0,0
9316,0,0,1,0,0
9319,0,0,1,0,0
9321,0,0,1,0,0
9323,0,0,0,0,0
9324,0,0,1,0,0
9327,0,0,1,0,0
9329,0,0,1,0,0
9331,0,0,1,0,0
9338,0,0,1,0,0
9348,0,0,1,0,0
9350,0,0,1,0,0
9365,0,0,1,0,0
9380,0,0,1,0,0
9382,0,0,1,0,0
9386,0,0,1,0,0
9399,0,0,1,0,0
9410,0,0,1,0,0
9417,0,0,1,0,0
9423,0,0,1,0,0
9433,0,0,1,0,0
9434,0,0,1,0,0
9439,0,0,1,0,0
9445,0,0,1,0,0
9451,0,0,1,0,0
9462,0,0,1,0,0
9463,0,0,1,0,0
9467,0,0,1,0,0
9469,0,0,1,0,0
9470,0,0,1,0,0
9488,0,0,1,0,0
9504,0,0,1,0,0
9506,0,0,1,0,0
9521,0,0,1,0,0
9522,0,0,1,0,0
9528,0,0,1,0,0
9529,0,0,1,0,0
9531,0,0,1,0,0
9533,0,0,1,0,0
9534,0,0,1,0,0
9535,0,0,1,0,0
9545,0,0,1,0,0
9547,0,0,1,0,0
9550,0,0,1,0,0
9563,0,0,1,0,0
9572,0,0,1,0,0
9579,0,0,0,0,0
9586,0,0,1,0,0
9590,0,0,1,0,0
9594,0,0,1,0,0
9597,0,0,1,0,0
9612,0,0,1,0,0
9619,0,0,1,0,0
9622,0,0,1,0,0
9636,0,0,1,0,0
9643,0,0,1,0,0
9645,0,1,0,0,0
9648,0,0,1,0,0
9650,0,0,1,0,0
9667,0,0,1,0,0
9695,0,0,1,0,0
9697,0,0,1,0,0
9710,0,0,1,0,0
9711,0,0,1,0,0
9714,0,0,1,0,0
9723,0,0,1,0,0
9728,0,0,1,0,0
9730,0,0,1,0,0
9734,0,0,1,0,0
9744,0,0,1,0,0
9747,0,0,1,0,0
9752,0,0,1,0,0
9753,0,0,1,0,0
9758,0,0,1,0,0
9765,0,0,1,0,0
9769,0,0,1,0,0
9781,0,0,1,0,0
9787,0,0,1,0,0
9788,0,0,1,0,0
9789,0,0,1,0,0
9792,0,0,1,0,0
9794,0,0,0,0,0
9795,0,0,1,0,0
9796,0,0,1,0,0
9803,0,0,1,0,0
9817,0,0,1,0,0
9824,0,0,1,0,0
9825,0,0,1,0,0
9829,0,0,1,0,0
9832,0,0,1,0,0
9833,0,0,1,0,0
9839,0,0,1,0,0
9845,0,0,1,0,0
9846,0,0,1,0,0
9852,0,0,1,0,0
9857,0,0,1,0,0
9878,0,0,1,0,0
9882,0,0,1,0,0
9889,0,0,1,0,0
9893,0,0,1,0,0
9896,0,0,1,0,0
9899,0,0,1,0,0
9900,0,0,0,0,0
9903,0,0,1,0,0
9904,0,0,1,0,0
9907,0,0,1,0,0
9909,0,0,1,0,0
9910,0,0,1,0,0
9916,0,0,1,0,0
9920,0,0,1,0,0
9922,0,0,1,0,0
9926,0,0,1,0,0
9934,0,0,1,0,0
9936,0,0,1,0,0
9937,0,0,1,0,0
9938,0,1,0,0,0
9942,0,0,1,0,0
9944,0,0,1,0,0
9948,0,0,1,0,0
9951,0,0,1,0,0
9956,0,0,1,0,0
9962,0,0,1,0,0
9973,0,0,1,0,0
9981,0,0,1,0,0
9984,0,0,1,0,0
9988,0,0,1,0,0
9998,0,0,1,0,0
10000,0,0,1,0,0
10002,0,1,0,0,0
10007,0,0,1,0,0
10013,0,0,1,0,0
10014,0,0,1,0,0
10017,0,0,1,0,0
10020,0,0,1,0,0
10021,0,0,1,0,0
10022,0,0,1,0,0
10028,0,0,1,0,0
10034,0,0,1,0,0
10042,0,0,1,0,0
10050,0,0,1,0,0
10052,0,0,1,0,0
10056,0,1,0,0,0
10070,0,0,1,0,0
10072,0,0,1,0,0
10078,0,0,1,0,0
10079,0,0,1,0,0
10080,0,0,1,0,0
10095,0,0,1,0,0
10097,0,0,1,0,0
10101,0,0,1,0,0
10105,0,0,1,0,0
10119,0,0,1,0,0
10120,0,0,1,0,0
10123,0,0,1,0,0
10125,0,0,1,0,0
10127,0,0,1,0,0
10128,0,0,1,0,0
10131,0,0,1,0,0
10140,0,0,1,0,0
10143,0,0,1,0,0
10149,0,0,1,0,0
10153,0,0,1,0,0
10157,0,1,0,0,0
10161,0,0,1,0,0
10162,0,0,1,0,0
10163,0,0,1,0,0
10169,0,0,1,0,0
10176,0,0,1,0,0
10178,0,0,0,0,0
10189,0,0,1,0,0
10194,0,0,1,0,0
10196,0,0,1,0,0
10197,0,0,1,0,0
10200,0,0,1,0,0
10208,0,0,1,0,0
10227,0,0,1,0,0
10229,0,0,1,0,0
10232,0,0,1,0,0
10239,0,0,1,0,0
10240,0,0,1,0,0
10241,0,0,1,0,0
10244,0,0,0,0,0
10248,0,0,1,0,0
10249,0,0,1,0,0
10254,0,0,1,0,0
10264,0,0,1,0,0
10266,0,0,1,0,0
10271,0,0,1,0,0
10273,0,0,1,0,0
10283,0,0,1,0,0
10293,0,0,1,0,0
10294,0,0,1,0,0
10309,0,0,1,0,0
10310,0,0,1,0,0
10311,0,0,0,0,0
10313,0,0,1,0,0
10314,0,0,1,0,0
10316,0,0,1,0,0
10318,0,0,1,0,0
10325,0,0,1,0,0
10331,0,0,1,0,0
10334,0,0,1,0,0
10335,0,0,1,0,0
10336,0,0,1,0,0
10346,0,0,1,0,0
10349,0,0,1,0,0
10350,0,0,1,0,0
10356,0,0,1,0,0
10359,0,1,0,0,0
10376,0,0,1,0,0
10385,0,0,1,0,0
10394,0,0,1,0,0
10402,0,0,1,0,0
10404,0,0,1,0,0
10410,0,0,1,0,0
10435,0,0,1,0,0
10437,0,0,1,0,0
10439,0,0,1,0,0
10440,0,0,1,0,0
10442,0,0,1,0,0
10443,0,0,1,0,0
10444,0,0,1,0,0
10449,0,0,1,0,0
10455,0,0,1,0,0
10457,0,0,1,0,0
10461,0,1,0,0,0
10462,0,0,1,0,0
10469,0,0,1,0,0
10473,0,0,1,0,0
10483,0,0,1,0,0
10498,0,0,1,0,0
10522,0,0,1,0,0
10524,0,0,1,0,0
10531,0,0,1,0,0
10539,0,1,0,0,0
10547,0,0,1,0,0
10572,0,0,1,0,0
10578,0,0,1,0,0
10581,0,0,1,0,0
10584,0,0,1,0,0
10585,0,0,1,0,0
10589,0,0,1,0,0
10613,0,0,1,0,0
10614,0,0,1,0,0
10618,0,0,1,0,0
10619,0,0,1,0,0
10622,0,0,1,0,0
10642,0,0,1,0,0
10643,0,0,1,0,0
10653,0,0,1,0,0
10655,0,0,0,0,0
10659,0,0,0,0,0
10663,0,0,1,0,0
10665,0,0,1,0,0
10673,0,0,1,0,0
10683,0,0,1,0,0
10689,0,0,1,0,0
10693,0,0,1,0,0
10694,0,0,1,0,0
10696,0,0,1,0,0
10698,0,0,1,0,0
10703,0,0,1,0,0
10706,0,0,1,0,0
10707,0,0,1,0,0
10724,0,0,1,0,0
10728,0,0,1,0,0
10729,0,0,1,0,0
10732,0,0,1,0,0
10733,0,0,1,0,0
10735,0,0,1,0,0
10736,0,0,1,0,0
10742,0,0,1,0,0
10745,0,0,1,0,0
10746,0,0,1,0,0
10747,0,0,0,0,0
10748,0,0,1,0,0
10752,0,0,0,0,0
10757,0,0,1,0,0
10765,0,0,0,0,0
10766,0,0,1,0,0
10769,0,0,1,0,0
10774,0,0,1,0,0
10782,0,0,1,0,0
10783,0,0,1,0,0
10789,0,0,1,0,0
10800,0,0,1,0,0
10802,0,0,1,0,0
10811,0,0,1,0,0
10818,0,0,1,0,0
10827,0,0,1,0,0
10831,0,0,1,0,0
10837,0,0,1,0,0
10838,0,0,1,0,0
10841,0,0,1,0,0
10842,0,1,0,0,0
10844,0,0,1,0,0
10845,0,0,1,0,0
10849,0,0,1,0,0
10863,0,0,1,0,0
10865,0,0,1,0,0
10869,0,0,1,0,0
10874,0,0,1,0,0
10877,0,0,1,0,0
10885,0,0,1,0,0
10887,0,0,1,0,0
10890,0,0,1,0,0
10891,0,0,1,0,0
10901,0,0,0,0,0
10908,0,0,1,0,0
10911,0,0,1,0,0
10912,0,0,1,0,0
10919,0,0,1,0,0
10920,0,0,0,0,0
